Review,Label
 the elevator serves is too crowed the out door servicers is not accept carry my things and help because he said no assist with him,0
 i really don t believe this is a 4star hotel it s like 2star we very go back there ,0
 pictures not real room is too small and furniture not as shown on the app i wouldn t book in this hotel not worth the money comparing with other international brands i would give the 4 out of 10,0
 the hotel was not even close to four stars maybe two but only because of the location the accommodations were very cramped they did not supply wash clothes instead they used disposable clothes much like a clorox clean up you walk directly into the bathroom when up enter the room so if you re in the shower the person entering the room will get a show too the coffee cups weren t washed they both had remnants of a prior guest s lipstick on them as did the teaspoons the water in the coffee pot was left for days without the housekeeping service ever looking at it leaving it with a stale smell and film on it the carpets weren t vacuumed nor were the chair cushions ever fluffed or turned the fabric on the chairs dust ruffle and foot blanket were all worn faded and tattered on the edges and the ultimate worst part of the stay if you could stomach the accommodations was the constant jack hammering that persisted from 7 30 8 00 am until 5 00pm everyday with the exception of saturday and sunday which the staff did absolutely nothing about completely disinterested in helping several of the guests dealing with issue and tried to say that moving to another room would be better fyi moving to another room was just as loud as it was in our room and every other room in this hotel we originally tried to cancel our reservation because we had an opportunity to stay in northern france but the contract that we had through booking com would not allow us to do so without losing all the money we paid for the 5 night stay booking com stated that we could ask the hotel for a refund and of course the hotel stated they would keep our prepaid 5 night deposit well now we know why they couldn t get anyone to take the room if they gave them away coupled with the constant jack hammering it was truly one of the most unfortunate situations when you re on holiday to have to stay at this hotel,0
 i m very pleased that we choose to stay at intercontinental london park lane this time me and my sister loved every thing about it we were feeling most welcome everyday every moment i already rated the property 10 but what i really wanted to mention here is the concierge micheal petar and the others were so helpful too but those guys manage to find us bookings in no time in the most wanted places restaurants opera etc we felt so spoiled this time thanks to them i totally recommend this hotel the location is amazing to the breakfast buffet is almost similar to our hotels in the gulf very tasty with lots of choices not only an english breakfast like any other hotel we are totally booking in it again ,1
 everything except the staff,0
 good comfortable rooms relaxing and very good location,1
 the bathroom was tatty and the whole hotel was a mess and dirty due to the building work ,0
 the front office was impolite and not professional and the house keeping is very very bad the breakfast is very poor and the area is not even good for a 1 star hotel ,0
 rooms were great great location,1
 everything absolutely nothing to fault except we thought our room was a little cold at night,1
 i was very disappointing with this hotel despite reading positive reviews my visit did not reflect this we stayed in room 11 on the 1st floor and i must say i was shocked at the standard from the second i walked in the room was very dark with hardly any sunlight no soundproofing it was very noisy you could hear people talking clearly in other rooms and walking up and down the stairs our tv didn t work and despite reporting it twice the staff where reluctant to do anything about it until we insisted on a discount on the room charge if they didn t room service only put new towels and did not remove the old ones lay the bed or clean the bathroom being a frequent visitor to paris and having stayed in several other hotels in the area this by far does not live up to it s 4 star rating ,0
 lovely clean room good shower modern accommodation staff were all very helpful and friendly lovely bar area we were made to feel very welcome throughout our stay ,1
 the bathroom is disgusting the wc is in seperate place the shower is too small and bath tub fittings were almost expire and broken poor value of money and waste of time the cleaning staff were with bad attitude and disrespectful they don t even bother to pick extra tissue paper from the carpet or dispose used paper cups ,0
 the rooms should have had shades or drapes that darkened the room our room was light at four am drapes did not fit prime purpose of staying there was to sleep when informed we were promptly moved to another room for the second night very dark corridors,0
 comfy bed,1
 at check in front desk wanted to put me at a sister hotel that was farther away from the conference center they were likely overbooked the temperature in my room was ridiculously hot the thermostat did not work despite my turning it all the way down to 16 degrees celsius i called front desk and was assured someone will swing by to rectify the issue four nights at the hotel and nobody bothered to address my complaint it felt like sleeping in a sauna ,0
 we had stayed in this hotel before and thought it was good returned to find we were given a room that smelled and had dampness all over the wall and asked to change rooms we were given a new room which wasn t much better walls were dirty the curtains were falling down and there was dust all over the chair which was not cleaned for our stay 3days awful experience we will never stay there again ,0
 very outdated and not too clean very shabby looking,0
 air con didn t work asked for service to fix different issues nothing was done done staff were rude no city view as per our booking house keeping was slack and not up to standard ,0
 breakfast room size and cleaniness,0
 very welcoming friendly staff very clean and good quality furnished room ,1
 the electricity was completely gone had to take shower in the dark can not charge the phone nothing is fixed a nightmare stat of 2 nights ,0
 unfortunately we had some money stolen from our room approx 300 00 and when reported to the staff they informed us that an investigation would be done and get back to us after 24 hrs no response regarding the investigation and as our insurance would cover us for only 100 lost in cash we have not made a claim i explained to them that obviously they have staff working for them who are thieves and their response was well you should have locked your money in the safe provided very poor attitude and i will be writing to their manager requesting a full report on their investigation but safe to say we will never stay there again when we visit paris regards mike and marita o connor ,0
 beautiful gothic hotel very good location some nice bars and restaurants fabulous thai restaurant 5 minutes away 3 metro stops from dam centre really enjoyed staying there there was building work ongoing but you would never have know ,1
 too expensive,0
 i was not informed at the time of booking and paying the full cost of accommodation that the hotel was undergoing noisy refurbishment the room had opaque film over the window which opened just a crack to look out onto scaffolding and sheeting which covered the whole of the front of the hotel the lighting system was faulty we were moved to another room after we shared our concerns which was even worse again screening over a window which didn t open it was like being in a prison cell despite requesting a bath this room had shower only ,0
 i liked the jester of complimentary fruit and magazines in the room ,1
 air condition was noisy pillows were lumpy i changed the room twice but as you were full i had to have the first room anyway the second room was cold and the shower room floor icy ,0
 the room was tiny with a very small and uncomfortable,0
 good sized bathroom spacious bedroom and large bed all very neat ,1
 the luxury bathroom which was amazing and the big comfy bed with lovely bedding,1
 the welcoming atmosphere the friendly straff that made us feel special they even surprised us with a nice handwritten birthdaycard cake and fruit on my daughter s birthday a hotel worth four stars with a great and quiet location close to kensington park and paddington station ,1
 rooms small compared to previous stays but comfortable with plenty of amenities we did move one room as there was no door chain and air conditioner very noisy staff are incredibly helpful and pleasant concierge had the doorman walk our luggage to the underground and a restaurant designed by the designer of the titanic ,1
 unexpected fresh flowers wine and water robes and slippers in room beautiful reception rooms lovely hotel well situated for what we needed lots of attention to detail ,1
 the staff were amazing and very friendly location excellent,1
 the view and the windows from the 5th floor to london are very nice,1
 professional staff very clean and comfortable room ,1
 the baroque interior design really added on to the atmosphere the bed was comfortable and the cheap buffet style breakfast also made it a very good deal ,1
 good location parking available although quite expensive close to subway ,1
 quality is terriblr,0
 everything,1
 everything,1
 upgraded room with amazing views of london,1
 extremely small room not clean no lounge area no bar area nowjhere to sit and have meeting,0
 they charge people for 4 star hotel which is not deserv have even 3 stars,0
 wonderful hotel great location checked in very early and room was ready best hotel in london value for money can t wait to return ,1
 the room was so uncomfortably small but what was particularly annoying was the receptionist when asked have you given me a good absolutely,0
 good location and comfortable room room serviced everyday buses nearly opposite hotel go to the gare du nord for the eurostar excellent choice of restaurants a short walk away ,1
 the staff can t speak english its poor value for money the shower wasent clean its like someone had already had a shower before me the bed sheets were dusty and the carpet wasent clean either the window in the room was closed and i could see the roof and i could rats squeaking the breakfast is shocking and staff very rude,0
 staff friendly,1
 great location we d taken a 14 hour flight into lhr and arrived at 9am the staff were excellent allowed us to check in early and upgraded our room the bed was too soft for me but that s personal choice the breakfast was outstanding ,1
 near everything apart from the right was excellent ,1
 bed was so uncomfortable room was always hot ,0
 wi fii not worked noisy room,0
 excellent staff spa area beautiful lovely quiet bedrooms and being linked into the 02 perfect ,1
 exceptionally friendly and efficient staff and a perfect breakfast selection ,1
 if you are ready to pay the price of a deacent four stars hotel and than stay in a two stars pick this one ,0
 afeef the front desk and concierge was terrific ,1
 comfort cleanliness and location,1
 we stayed almost a week had huge luggage the elevator was out of order did nt got fixed in the whole stay we had to carry all of our stuff luggage shopping bags to first floor the whole time room were extremely dusty air conditioner heater never worked properly ,0
 the staff where welcoming and friendly and our room always got nicely cleaned reception staff very helpful ,1
 around the corner from the london eye and used it for a trafalgar trip as the pickup for our tour was around the corner walked down to the borough market and took a river cruise to greenwich plent of eating spots close by as well over the bridge was westminster abbey parliament house and big ben and walked to trafalgar square as well also a laundry available which is very helpful ,1
 all is fantastic in this hotel they are very gentle i am a recurrent guest for many years now i even come with three little dogs and they are well accepted the clenaing with alina was perfect in my room in spite of dogs only at breakfast is fruit is missing and also a fridge in the room would be perfect ,1
 location style and staff rooms are clean airconditioning is normal bathrooms are modern water supply is good breakfasts are very good ,1
 broken elevator no wi fi broken a c controller extremely small rooms,0
 hotel is going through a major construction renovation was not mentioned during the booking process staff is poorly trained check in did not work breakfast staff was more interested in me signing the breakfast check although i prepaid the breakfast then serving my cappuccino room was huge 3 4 meter high ceilings and freezing cold heating worked in the bathroom very hot but not in the room was not able to take a shower in the morning water was boiling hot could not regulate the temperature forget working in the room no working area feels more like a sanatorium and for all that i paid 250 never again ,0
 the helpfulness of staff ,1
 central location,1
 the staff are cooperative,1
 hotel for group tour many people at breakfast restaurent very busy hotel uncomfort bed no pub due to arab community,0
 the location is very convenient but quiet my husband and i were traveling with our adult daughter and were able to book a connecting room for her she had a completely separate room but we did not have to pay double the price of one room the rooms were large by european standards ,1
 great location nicely decorated,1
 where do i start the ants in my first room i was moved to another with none bathroom drains that were very slow to drain water very very old and needing to be replaced carpeting chipped and old furniture lock on the door did not work this hotel needs a major overhaul or a wrecking ball ,0
 the front desk person was extremely unprofessional and dishonest i was charged on my credit card although i had paid cash and repeated several time i did not want to have my card charged i was promised by him that it will be credited it back on my credit card but i just received my monthly bill with the amount on it i now have to follow it up with my bank and go through the nuisance of proving it all very disappointing and unethical customer service ,0
 worst boutique hotel i have stayed in it was more like a travel lodge plus had no pillowcases as they had problem with their cleaning ,0
 we were advised that we had been upgraded to a suite i do not believe the room we were given was a suite we had to go across the road and down to a basement level room that appeared to be easily accessible through a fire escape stairs on the street this unguarded fire escape with apparently access to the street made me nervous of passing walking traffic,0
 customer services needs to be improved absolutely disappointed,0
 great service staff very good good great very well situated,1
 room was very very small definitely not for three persons and not on par with american standards given the price service is not that quick one evening i asked for an extra blanket and i got it the day after ,0
 all the staff where very friendly and helpful the food was excellent and a great choice the rooms where lovely as well ,1
 i will never travel back to holiday inn opera very bad experience air condition r not work manager is not helpful to customer room r very small ,0
 very gine and helpful all staf the hotel and breakgast is very fine to ,1
 vintage rooms wifi only in the bathroom short beds low water pressure in shower noisy airco,0
 excellent facilities staff very helpful and freindly made our wedding anniversary very special,1
 fantastic reception staff and room service staff and wonderful to be upgraded on arrival lovely spacious room ,1
 the welcome the cleanliness the proximity to the 02 arena,1
 breakfast,1
 i had a bad experience with this hotel during check in the woman in front desk told me that they have problem in water heating system and they cannot accommodate me in this hotel due to this reason and they booked other hotel for me i felt uncomfortable by this offer since the second hotel was far away around 2 miles and the hotel was full of guests and no one of them was talking about heating system so i decided to to turn the table against them so i request from woman in front desk to show me the room for testing the water heating system by my self suddenly her supervisor came i forget to take her name and it became clear that they have overbooking in this hotel it clearly proven they try to handel this problem by laying to the guests during that an european guest came for check in and the process for check in goes smothly i start shotting to the hotel staff by saying this hotel treat guests beased on nationality what a shame so the decided to give my room which was non refundable but they give me a very bad room with bad location later they change the room i will never book again in this hotel ,0
 beautiful building friendly reception staff and barman we didn t have breakfast so cant comment on restaurant the location is super near tube stations ,1
 all fine the spa is just a sauna and for some reason after 11pm they don t serve food at the bar but they do deliver to the room not a very good policy for the rest all fine ,1
 really lovely room great views and bed was very comfortable indeed breakfast was also excellent all staff very friendly and cheerful ,1
 great staff good location to get into central london and out again ,1
 nearness to king s cross station,1
 friendly staff comfy bed,1
 staff were helpful especially marco the concierge the location is great 10 min from kings cross station the breakfast was delicious and the bed very comfortable ,1
 we liked the style the staff the 24 access lounge the location which is good for taxis and buses or just walking to the thames ,1
 room size attention from staff especially karem the night manager,1
 excellent location within walking distance to all major attractions in london the service of all the front desk and concierge staff that i came across with are all enthusiastic good the room size is good considering it situates at such an excellent location ,1
 lack of facilities and general tiredness of the place the breakfast quality was awful ,0
 now it s part of a change you can see where they are penny pinching no enough staff breakfast not refilled and cheap ingredients many maintenance issues and bathrooms very overdue a change ,0
 decor is late thatcher early major paid extra for air con which was poor,0
 i don t like u,0
 room size breakfast and location,1
 this hotel is not a 4 star poor reception check in check out very slow rooms very small and not overly clean facilities very poor and no english tv channels very overpriced for what is actually recieved ,0
 amazing value for money very helpful staff superb location right next to tube station even received s birthday surprise in our room thank you very much hotel russell x,1
 great location around the corner from tube station good selection at breakfast ,1
 jean could possibly do with some hospitality course he was cold and rude from the moment go and the hotel has absolutely no view well the toilets are small the sofa seats in the room are torn and the location isn t tempting the lift in the hotel is in a dire state and require a schindler or any standard lift to replace it if you would love to stay in a dungeon this is a perfect horror home the chain shouldn t be lending its name to such a hotel ,0
 very comfortable hotel ideal location for 02 and london city excellent breakfast very friendly and efficient staff could not rate this hotel highly enough and will be staying with them again,1
 rude staff no room service bad value for money,0
 beetles or black ladybirds and spiders crawling on the walls and inside the curtains i went to reception and spoke to the night manager telling him about the problem he immediately handed me a tin of insect spray when i went back up to the room to spray i saw just how many insects there were there were many insects i went back again to the front desk to complain and inform the night manager he could clearly not care less he refused to help me not wanting to do anything to solve the problem he didn t even want to come and look at the room there was no other staff member available to help i felt very belittled and frustrated as he refused to listen or even acknowledge the problem finally and after shouting at me that i didn t care about the other hotel guests and being generally abusive he begrudgingly went to have a look once in the room he continued to be rude aggressive dismissive even accusing my teenage daughter of lying i told him we couldn t sleep in a room with an insects and asked for a new room or a cancellation of the booking he said he wouldn t do either wouldn t and couldn t speak to his boss and we shouldn t worry as these particular insects are not carnivores obviously we had no choice but to leave and felt aggressed and unwelcome by the night manager on leaving the hotel i paid for the room by credit card the night manager then refused to give give me any kind of receipt of payment he started screaming and shouting at me in french something along the lines of i have no right to use the informal way to speak i would like to point out i am english and don t speak fluent french i was trying to communicate the best i could he then closed the sliding doors of the hotel entrance from behind the counter locking us inside the hotel holding us hostage so we couldn t leave he refused to open them my teenage daughter was very distressed it was a horrific situation ,0
 used it as a crash pad for a night while on business front of house was efficient and helpful twin room slept well room felt modern and well equiped room was quiet with window internal to hotel courtyard ,1
 the bed was comfy and large the wifi was fast and good separate living area powerful shower,1
 honestly that s very bad experience i can t believe cost those money for this hotel the water from toilet keep flow to the room all the carpet front of washroom are wet all the time never come again ,0
 i met sparks the band at breakfast that made my week ,1
 nice modern hotel situated next to the major highway autoways with also a metro station close to the station friendly staff and nice quiet room with good soft beds very good breakfast ,1
 building works,0
 size of the room was good breakfast was great and staff were helpful and friendly ,1
 the kitchen staff was very welcoming,1
 overpriced drinks and painfully slow service rooms were not pristine by any perspective ,0
 perfect location plus very good cost performance ,1
 the bed was very comfy and the bath was very nice to relax in and in a lovely quiet location ,1
 cosy hotel great restaurant with lovely food,1
 a great hotel we were upgraded to executive rooms ,1
 perfect breakfast nice room clean bathroom,1
 staff very helpful room of high quality,1
 the rooms were excellent with very comfortable beds breakfast was excellent and staff were all very helpful ,1
 location,1
 very comfortable room with excellent facilities the staff were very friendly helpful and welcoming ,1
 broken heating in bathroom and very poor quality breakfast bacon burned not eatible,0
 400gbp full price and we got it for 120 this can t be true the whole experience seemed like it should be a 90 a night type of place the gym pool needs to close down seriously it s in a bad way horrible to be in staff were very rude and didn t seem to enjoy being there breakfast was i hate to say dreadful it was honestly like something out of ramsay s kitchen nightmares chips were on the buffet at breakfast booking com said this room was valued at it was a shocker i m afraid britannia ,0
 i have stayed in this hotel multiple times in the last few years and always i leave with the intension of returning very helpful staff great location excellent breakfast nice rooms ,1
 good staff good room,1
 very small room with one bed you can hardly move without touching the walls the bathroom was small but clean ,0
 lovely room and breakfast,1
 i was entirely underwhelmed by my experience staying at this property though the location is fantastic many negative factors came into play my wife and i arrived early in paris and left our bags with the valet when we returned to pick up our room keys at 2 pm we had to wait for 30 minutes as only two people were there not only checking in guests but acting as concierge at the same time when we finally did get our room keys they said they would have someone bring up the bags after sitting in the room for an hour and exhausted after traveling for 21 hours we went downstairs where the guy who was suppose to deliver our bags said they never gave him the ticket we carried our own bags up to the room where once we pulled the sheets back on the bed saw that the mattress cover was entirely too small for the bed leaving a 6 inch gap on all sides and effectively making the bed one size smaller every single time i tried to order room service no one ever answered the phone eventually a recorded message only in french came on then hung up on us after the third time no one answered the room service line i rang the front desk and they said they would have room service call us back which they finally did 15 minutes later as we were about to leave to head out to find food elsewhere only about half of the nozzles in the rain shower head worked when we went to use the workout room we found worms in the two nectarines we tried to eat i know this one isn t the hotels fault per se but was indicative of our experience the room next to us had what i assume was a wakeup call every morning though no one ever answered their phone and it rang continuously other than the location i would not recommend this property ,0
 big beds each nice bathroom and added bonus of a fridge in the room and a superb breakfast,1
 lovely new hotel ideal for o2 arena everything 5 star prices of course,1
 broken sink doors and windows not closing properly in the first room taking full day to find another room beds mattresses could have used a replacement several years ago breakfast are very monotonous especially if staying for more than a few days ,0
 the staff were wonderful and the room was nice with a large bathroom the kettle and tea were nice ,1
 the hotel was dirty windows very smeared and streaked so could not see outside the bed was like sleeping on an ironing board and the pillow the same breakfast was truly disgusting mess everywhere in the dining hall salt and pepper missing out of virtually every cruet pot the self service area was a mess the scrambled egg was dry like rubber the porridge was caked 3 inches deep to the wall of the cooking pot the bacon was a blue grey colour the fried eggs were swimming in oil the sausages were deep fried to cremation the coffee smelled terrible cheap the staff had no care for their jobs with what appeared non existent staff motivation and the cook s clothing was badly stained and dirty yet he was allowed to come out to the dining area to replenish food supplies with even more sad looking food if i was assessing this my profession is in internal auditing establishment from a company perspective i would fail it on many levels where food and staff were concerned and would insist on a plan of action by the general manager to vastly improve immediately ,0
 good location and nice hotel,1
 staff prices facilities we were overcharged by booking com but the hotel would not make any adjustments they say it is booking com s fault but booking com say it is the hotel who give them the rates our room was for 3 persons but all facilities were for 2 cups glasses coffee tea etc if a question was raised with the staff an answer was never received despite promises to get an answer no courtesy in this hotel treated like a second rate citizen no parking despite booking it so had to stay in a multi story a short drive away my advice find another hotel there are plenty to choose from,0
 liften in panne waterlek in de kamer,0
 the danger of theft is enough to put anyone off i was really shocked by the standard of security at novotel considering it is a four star hotel we placed all our valuables in our luggage and locked it before we left our room there was a safe in the room but we thought that our measures were enough this is novotel and our luggage is locked plus the door should have been securely locked as well when we came back we found our luggage zip broken and all the items inside thrown out with all our cash inside stolen we immediately notified the manager at the reception who sent a technician up to check the card access records on our door both of them affirmed that burglaries are rather rare at the hotel and because of that they are inexperienced with dealing such things according to them there was nothing suspicious regarding the entry records and called for the police to handle the matter in fact when we met with the police the next day the officer in charge told us the exact opposite of what they said apparently it was not the first time this has happened at this particular hotel many times in fact and they are investigating the issue seriously right now after going through the access records we found out that there was another card which did not belong to us which was used to enter the room according to the police there was a request for replacing for a lost card when we were not even in the hotel at that time it is outrageous to think that anyone can waltz up to the reception and ask for a replacement card so easily we are currently still corresponding with the police regarding this issue the hotel staff was rather cavalier about the whole issue no one came the day after the burglary to speak to us about it nor did they offer any further help we had to go to them ourselves to remind them we need to check out later due to the investigation we are not pleased with the manner the hotel handled this situation ,0
 stayed one night room comfortable even if only a standard room very little noise of other occupants,1
 good location and friendly staff,1
 quick easy stay helpful staff,1
 i booked a superior room but it was so small that we had to climb over the bed to get to the window getting dressed had to be done by the door as it was impossible anywhere else spending any time in the room was claustrophobic i would not return and cannot recommend ,0
 the room given had a adjoining door so i could hear everything next door including very loud music and a lot of moaning and screaming fro 1 30am to 6 00pm of an intimate nature the occupants are entitled to that but my room wasn t fit for purpose i did complain about the former problem and eventually the music stopped the second problem i thought it futile on checking out very early and recounting this problem to the reception staff i was offered a coffee couldn t wait to leave to get some sleep at home ,0
 if you had a special request tha behavior of the people in the hotel is very rude,0
 the bed was very comfortable and the room was very quiet ,1
 bed bugs rude staff denied bed bugs said it was mosquito or spiders not close to a four star more like a inn ,0
 we had a beautiful room with a balcony that had a view of the eiffel tower we were very impressed with the d cor of the hotel which is quite charming the location was great just 4 blocks from notre dame ,1
 beautifully appointed rooms comfy beds great bars spa fabulous one of the best massages ive ever had ,1
 clean and centrally located,1
 bed uncomfortable and room small breakfast was cold and service non existent,0
 once you get past lobby all changes rooms are tiny beds are tiny ac not working on my room when it was below freezing outside they did change my room but initial response from personal was i ll bring you a heater ,0
 nothing unhelpful and rude staff the room was a disgrace it was filthy threadbare carpets cracked sink mold on the ceilings gaffa tape along the bottom of the shower screen bottom bit of the bathroom door missing aircon very noisy and didn t cool the room just pumped out dust squatting would have been more comfortable do not stay here ,0
 excellent staff clean quiet very good location,1
 the whole hotel was very clean the staff were very healpful and friendly the dinning area is very modern and relaxing the rest of the hotel has hints of age to it but it works really well the room was exactly how the pictures looked very clean comfy and modern would definitely stay again ,1
 i was most disappointed with the hotel it is undergoing major refurbishment had we known we would not have booked we have stayed previously in a hotel that was undergoing a refurbishment we should have been told about this and been given the opportunity to book a different hotel and if the room was a deluxe double i m at a loss to see why the room was very small you had to edge sideways to get between the bed and the wall to get from the door to the hanging space for our clothes and as for the bathroom apologies for getting personal but you could not sit on the toilet properly as it was too close to the wall in front of you the corridor our room was in room 005 ground floor had been blocked off just passed it so the chambermaids trolley and the dirty washing was right outside of the door and it appeared that there was a smoking area in the street outside of the window as regularly workers were there smoking i cannot see how this warrants 4 status we would not stay again at this hotel,0
 no refund most bookings have this simple facility needed to change dates but no refund for days already booked will not be recommending to anyone and will not be using novotel again ,0
 the bed was uncomfortable big dip in the mattess sky didn t work was a let down really,0
 unfortunately room did not have toileteries ie toothbrush and paste requested newspaper which was left outside the room instead of having it slipped inside the room so had no idea it was there phoned to check if room was smoking room and felt staff was very offhand and rude room was okay although one of the upholstered chair was considerably stained did not want to sit on it ,0
 the location was good and even though the hotel was huge the reception felt friendly and accessible,1
 refer to comments regarding our stay from june 6 8 2017,1
 everything,1
 i arrived very late in the evening and had a very early start and the check in staff were extremely slow despite no other customer being around the floor was a no smoking floor but the whole floor and corridor stank of cigarette smoke the location is shocking kings cross i may as well call any wherein the m25 near kings cross this hotel is situated in a dodgy poorly lit area not that near to the station as a female sole traveller it felt very unsafe ,0
 the buffet breakfast was typical cheap tricks never refill the empty containers staff never bother to help serving coffee and tea ,0
 everything ,1
 claustrophobic room bed was dirty hair everywhere i slept with my clothes on on top of the blanket shampoo bottles in the shower were half empty did they even clean this in between guests ,0
 hotel decor etc was tired the bed was really uncomfortable the stairs were narrow we had to take our stuff up to the 3rd floor ,0
 comfortable bed clean room bathroom,1
 free upgrade was lovely,1
 staff very courteous ,1
 return guest brilliant hotel ,1
 the bed and room was lovely very spacious and the hotel itself was very clean and well decorated,1
 as someone coming from dubai the place is not how i imagined and they are not sure about price of water when they found im from dubai they increase the price ,0
 they charge for wifi heating does nto adjust tv did nto work properly wifi poor signal old bar without ambiance ,0
 the rooms were very small tired and dated everything was dirty shabby and in need of a good clean i have no idea at all how it is classed ad 4 star it should be 2 star ,0
 our room was comfortable and trendy,1
 everything was top quality an amazing hotel we will always remember as i proposed to my girlfriend in your amazing sky bar overlooking the city,1
 when i booked i requested a quiet room to find out that the room i was given had the same noise as if you were on a train platform ,0
 location,1
 great modern room with all the facilities we required,1
 the room was so small ,0
 they took money from my card for extras on check in but then informed me there was no bar or restaurant i daren t ask what extras they were offering this place is shabby dingy and not worth the money avoid also bizarrely they asked if i wanted to pay in romanian currency ,0
 on arrival we found 2 long black hairs in the bedsheets elevator out of service and room in 4th floor we booked a quiet room and what we got was a room next to the elevator which was very loud and also the room themselves were not sound isolated we even could hear our neighbours talking the breakfast included turned out to be only for continental breakfast and they asked for extra payment if we want english breakfast it was overall very dirty and old for all this it is much too expensive we cannot recommend this hotel ,0
 junior suite is miss marketed the junior suite is smaller than most double rooms in most hotels,0
 rooms are very very small not suitable for big family photos on booking com don t tell the right size we had rooms in the basement ground floor and first floor i took my luggage myself to rooms no service on this ,0
 extremely poor fitness facilities rooms need upgrading poor staff check in capabilities,0
 staff and service,0
 i thought the size of the room on arrival to be small disappointing misleading at time of booking the room didn t smell very clean i asked to be moved ,0
 i came around midnight i had to wait 45 min at the reception and i received the room with the people inside they were shocked and me as well the receptionist was very unpleasant and even didn t apologise he wants give me the room for first night which was under my expectations and my reservation it was horrible ,0
 everything else,0
 very comfortable bed really well designed bedroom with great views fantastic breakfast ,1
 bed was v small double room v small right next to lift shaft loud music next door at 4am outside knightsbridge is full of the rich boy racers hitting the streets in b loud cars all night seriously don t go to this hotel if you want any sleep whatsoever my wife had a discussion with the manager in he morning and she never complains about anything she was offered an upgrade next time i really don t think it would make any difference to quality of he stay i stay in a lot of hotels in london over a long period of time i think this has to the worst experience in terms of sleep quality ,0
 everthing was very good the acomodition is so comfortable ,1
 clean rooms and excellent situation,1
 friendly and helpful staff in all areas of the hotel ,1
 the room was dated dirty and tiny it wasn t what i had booked a member of staff unlocked my door with guests with them at midnight and tried to enter my room whilst i was sleeping i complained and they haven t done a thing about it disgusted will never stay here again ,0
 nice soft pillows good bedding,1
 receptionist are completely untrained many mistakes including withdrawing the amount from visa two times instead of one ,0
 the staff,0
 staff friendly,1
 room with a great view of the o2 fabulous bathroom lovely robes and towels and best shower ever even better than all the ones we ve tried in the usa really comfy bed and good coffee machine staff were extra friendly and helpful the facilities in general are first class it wasn t a cheap stay but well worth the price ,1
 the staff was extremely nice ,1
 standard so much lower than a 4 croissants were cheap imitations place was being renovated alarm system went off 10 times between 2am and 8am my 4 star room had an adjoining door with an inch gap st the bottom i could hear our neighbours every words wifi crap and cleaners didn t service room properly rubbish was not cleared bed wasn t made properly ,0
 everything else the room had not been cleaned properly after the previous guest there was urine on the toilet seat and nail clippings on the carpet disgusting i called house keeping who did not even bother answering the phone i called the concierge who sent 2 people up they cleaned the toilet and vacuumed said sorry and left when something like that happens one wonders what else hasn t been cleaned that one doesn t know about the tap in the basin was broken on the landing at the lift there were beer bottles left out there was also a sculpture with old chewing gum stuck on it i don t know why the hotel doesn t simply increase the room rate and offer free wifi in the rooms ,0
 spacious bathroom with bathtub and large shower cubicle,1
 full of character,1
 staff were very helpful and friendly good breakfast ,1
 with a 4 year old and 1 year old it was ideal and children were made welcome,1
 cleanliness was awful ,0
 location,1
 beautiful modern hotel great staff super location at a great price ,1
 immaculate rooms friendly staff older worlde atmosphere,1
 the room smelt heavily of cigarette smoke when mentioned to staff at reception they only said this is a non smoking hotel as if that somehow dismissed my claim shocking lack of interest in guest feedback will not stay again ,0
 the room was small and smelly the bathroom was tooooo small they don t tide the room or clean it well also the bathroom it was a terrible experience i will never go there again,0
 kitchen facilities in family room were great breakfast very good too ,1
 d cor not very good rooms and corridors smelt of smoke bedroom very small virtually nothing worked properly i e air con heating kettle television pixilated bathroom panels broken restaurant closed apart from breakfast and coffee tea machines wasn t working,0
 stains hairs noise,0
 great place great room ,1
 the stuff is not friendly the lobby is poorly looking the room is extremely small the only window was looking into the other wall close to the window the shower did not work properly the room needs renovation i did not try the breakfast fortunately so i will not stay in this hotel again it could be rated as 1 or 2 stars hotel but not 4 as it is written on their and on your site terrible ,0
 i liked the staff hospitality,1
 superb location for o2 concert totally recommend hotel staff friendly professional and curtious ,1
 the staff were brilliant incredibly friendly and helpful ,1
 smelly room windows don t open air conditioning rubbish no hot water and not even an apology ,0
 view from room amazing had a lovely swim with grandson in pool breakfast outstanding n beds like sleeping on clouds bathroom wish it were mine beautiful n roomy too ,1
 your concierge shared details with my husband and i was having an affair now that one a little in the open won t be using you again for extra marital activities ,0
 sauna,0
 i forgot my shopping bag at the reception with my wallet in it my whole money and my stuff were stolen they found my wallet in the trash but no money inside apprently the cleaning guy took all the money and threw it to the trash don t stay in this hotel very rude staff,0
 great location friendly staff,1
 beds are too small and room is cramp no fridge and the top of the beds are dusty,0
 good location very helpful staff lovely old building bedroom very comfortable ,1
 the room size you can not walk on it 3mx3m the room quality walls need to be painted wooden doors and drawers scratched carpet is too dirty refrigerator minibar is noisy and there is noting on it bed sheet no changes if we didn t ask for toilet soap and shampo empty notes they don t remove it after cleaning the room the hotel should not be rated more than 3 star ,0
 nothing staff were not helpful and infact rude it was not what we were expecting it looked dated and nothing like the pictures we then decides to stay at the may fair hotel instead and got a refund won t be going there again that s for sure,0
 great staff friendly and helpful good size room for location,1
 the staff the worst ever i met with i came from doha early and they late me stranded because my booking is at 15 pm and every time and then they told me the room i ve had booked was not ready it was a terrible experience,0
